,capacity,x,y
7732,150.0,10.0016785,59.756916
7733,11.0,10.0016785,59.756916
7734,150.0,10.0016785,59.756916
7735,150.0,10.0016785,59.756916
7736,11.0,10.0016785,59.756916
7737,22.0,10.0016785,59.756916
7738,150.0,10.0016785,59.756916
7739,22.0,10.0016785,59.756916
7740,22.0,10.0016785,59.756916
7741,11.0,10.0016785,59.756916
7742,22.0,10.0016785,59.756916
7743,150.0,10.0016785,59.756916
7744,150.0,10.0016785,59.756916
7745,22.0,10.0016785,59.756916
7746,50.0,10.0016785,59.756916
7747,22.0,10.0016785,59.756916
7748,22.0,10.0016785,59.756916
7749,22.0,10.0016785,59.756916
7750,150.0,10.0016785,59.756916
7751,50.0,10.0016785,59.756916
7752,22.0,10.0016785,59.756916
7753,50.0,10.0016785,59.756916
7754,22.0,10.0016785,59.756916
7755,3.6,10.8894596,59.7891502
7756,3.6,10.8894596,59.7891502
7757,3.6,10.8894596,59.7891502
7758,3.6,10.8894596,59.7891502
7759,3.6,10.8894596,59.7891502
7760,3.6,10.8894596,59.7891502
7761,50.0,10.2595396,59.7682304
7762,50.0,10.2595396,59.7682304
7763,50.0,10.2595396,59.7682304
7764,50.0,10.2595396,59.7682304
7765,3.6,9.9963703,59.7586403
7766,3.6,9.9963703,59.7586403
7767,43.0,9.3909931,59.7343216
7768,43.0,9.3909931,59.7343216
7769,22.0,10.4848204,59.7770996
7770,22.0,10.4848204,59.7770996
7771,22.0,10.4848204,59.7770996
7772,22.0,10.4848204,59.7770996
7773,22.0,10.4848204,59.7770996
7774,22.0,10.4848204,59.7770996
7775,22.0,10.4848204,59.7770996
7776,22.0,10.4848204,59.7770996
7777,50.0,10.4848204,59.7770996
7778,22.0,10.4848204,59.7770996
7779,22.0,10.4848204,59.7770996
7780,22.0,10.4848204,59.7770996
7781,22.0,10.4848204,59.7770996
7782,22.0,10.4848204,59.7770996
7783,22.0,10.4848204,59.7770996
7784,200.0,10.4848204,59.7770996
7785,22.0,10.4848204,59.7770996
7786,22.0,10.4848204,59.7770996
7787,200.0,10.4848204,59.7770996
7788,22.0,10.4848204,59.7770996
7789,22.0,10.4848204,59.7770996
7790,50.0,10.4848204,59.7770996
7791,22.0,10.4848204,59.7770996
7792,22.0,10.4848204,59.7770996
7793,22.0,10.4848204,59.7770996
7794,200.0,10.4848204,59.7770996
7795,200.0,10.4848204,59.7770996
7796,22.0,10.4848204,59.7770996
7797,22.0,10.4848204,59.7770996
7798,22.0,10.4848204,59.7770996
7799,22.0,10.4848204,59.7770996
7800,22.0,10.4848204,59.7770996
7801,3.6,10.0748196,59.7635002
7802,3.6,10.0748196,59.7635002
7803,3.6,10.0748196,59.7635002
7804,3.6,10.0748196,59.7635002
7805,150.0,10.2620497,59.7708817
7806,150.0,10.2620497,59.7708817
7807,150.0,10.2620497,59.7708817
7808,150.0,10.2620497,59.7708817
7809,150.0,10.2620497,59.7708817
7810,150.0,10.2620497,59.7708817
7811,150.0,10.2620497,59.7708817
7812,150.0,10.2620497,59.7708817
7813,150.0,10.2614603,59.7709808
7814,50.0,10.2614603,59.7709808
7815,50.0,10.2614603,59.7709808
7816,150.0,10.2614603,59.7709808
7817,50.0,10.2630196,59.7713394
7818,300.0,10.2630196,59.7713394
7819,50.0,10.2630196,59.7713394
7820,300.0,10.2630196,59.7713394
7821,300.0,10.2630196,59.7713394
7822,50.0,10.2630196,59.7713394
7823,50.0,10.2630196,59.7713394
7824,50.0,10.2630196,59.7713394
7825,300.0,10.2630196,59.7713394
7826,50.0,10.2630196,59.7713394
7827,300.0,10.2630196,59.7713394
7828,300.0,10.2630196,59.7713394
7829,300.0,10.2630196,59.7713394
7830,50.0,10.2630196,59.7713394
7831,300.0,10.2630196,59.7713394
7832,135.0,9.9021902,59.7604599
7833,50.0,9.9021902,59.7604599
7834,50.0,9.9021902,59.7604599
7835,22.0,9.9021902,59.7604599
7836,150.0,9.9021902,59.7604599
7837,50.0,9.9021902,59.7604599
7838,135.0,9.9021902,59.7604599
7839,50.0,9.9021902,59.7604599
7840,150.0,9.9021902,59.7604599
7841,22.0,9.9021902,59.7604599
7842,50.0,9.9021902,59.7604599
7843,150.0,9.9021902,59.7604599
7844,22.0,9.9021902,59.7604599
7845,50.0,9.9021902,59.7604599
7846,22.0,9.9021902,59.7604599
7847,200.0,9.9021902,59.7604599
7848,135.0,9.9021902,59.7604599
7849,150.0,9.9021902,59.7604599
7850,135.0,9.9021902,59.7604599
7851,135.0,9.9021902,59.7604599
7852,200.0,9.9021902,59.7604599
7853,135.0,9.9021902,59.7604599
7854,150.0,9.9055099,59.7612305
7855,150.0,9.9055099,59.7612305
7856,150.0,9.9055099,59.7612305
7857,150.0,9.9055099,59.7612305
7858,150.0,9.9055099,59.7612305
7859,150.0,9.9055099,59.7612305
7860,150.0,9.9055099,59.7612305
7861,150.0,9.9055099,59.7612305
7862,150.0,9.9055099,59.7612305
7863,150.0,9.9055099,59.7612305
7864,150.0,9.9055099,59.7612305
7865,150.0,9.9055099,59.7612305
7866,150.0,9.9055099,59.7612305
7867,150.0,9.9055099,59.7612305
7868,150.0,9.9055099,59.7612305
7869,150.0,9.9055099,59.7612305
7870,150.0,9.9055099,59.7612305
7871,150.0,9.9055099,59.7612305
7872,150.0,9.9055099,59.7612305
7873,150.0,9.9055099,59.7612305
7874,22.0,10.8220701,59.7942886
7875,22.0,10.8220701,59.7942886
7876,22.0,10.8220701,59.7942886
7877,22.0,10.8220701,59.7942886
7878,22.0,10.8220701,59.7942886
7879,22.0,10.8220701,59.7942886
7880,22.0,10.8220701,59.7942886
7881,22.0,10.8220701,59.7942886
7882,22.0,10.8220701,59.7942886
7883,22.0,10.8220701,59.7942886
7884,22.0,10.8220701,59.7942886
7885,22.0,10.8220701,59.7942886
7886,22.0,10.8220701,59.7942886
7887,22.0,10.8220701,59.7942886
7888,22.0,10.8220701,59.7942886
7889,22.0,10.8220701,59.7942886
7890,22.0,10.8220701,59.7942886
7891,22.0,10.8220701,59.7942886
7892,22.0,10.8220701,59.7942886
7893,22.0,10.8220701,59.7942886
7894,3.6,10.8120699,59.7945099
7895,3.6,10.8120699,59.7945099
7896,3.6,10.8120699,59.7945099
7897,3.6,10.8120699,59.7945099
7898,3.6,10.8120699,59.7945099
7899,3.6,10.8120699,59.7945099
7900,22.0,5.8678002,59.5423584
7901,22.0,5.8678002,59.5423584
7902,3.6,10.82265,59.7950516
7903,3.6,10.82265,59.7950516
7904,50.0,5.6876082,59.5299339
7905,50.0,5.6876082,59.5299339
7906,50.0,5.6876082,59.5299339
7907,50.0,5.6876082,59.5299339
7908,22.0,5.6876082,59.5299339
7909,22.0,5.6876082,59.5299339
7910,150.0,10.4855299,59.7849998
7911,50.0,10.4855299,59.7849998
7912,150.0,10.4855299,59.7849998
7913,50.0,10.4855299,59.7849998
7914,50.0,10.4855299,59.7849998
7915,150.0,10.4855299,59.7849998
7916,50.0,10.4855299,59.7849998
7917,150.0,10.4855299,59.7849998
7918,7.4,10.8161802,59.7968216
7919,50.0,10.2435198,59.7789612
7920,22.0,10.2435198,59.7789612
7921,50.0,10.2435198,59.7789612
7922,50.0,10.2435198,59.7789612
7923,50.0,10.2435198,59.7789612
7924,22.0,10.2435198,59.7789612
7925,50.0,10.2435198,59.7789612
7926,50.0,10.2435198,59.7789612
7927,22.0,9.9276409,59.7676353
7928,22.0,9.9276409,59.7676353
7929,22.0,9.9276409,59.7676353
7930,22.0,9.9276409,59.7676353
7931,43.0,9.8981886,59.7667961
7932,43.0,9.8981886,59.7667961
7933,43.0,9.8981886,59.7667961
7934,43.0,9.8981886,59.7667961
7935,43.0,9.8981886,59.7667961
7936,43.0,9.8981886,59.7667961
7937,43.0,9.8981886,59.7667961
7938,43.0,9.8981886,59.7667961
7939,7.4,9.9084339,59.7697029
7940,7.4,9.9084339,59.7697029
7941,7.4,9.9084339,59.7697029
7942,7.4,9.9084339,59.7697029
7943,7.4,9.9075327,59.7710876
7944,7.4,9.9075327,59.7710876
7945,7.4,9.9075327,59.7710876
7946,7.4,9.9075327,59.7710876
7947,7.4,9.9075327,59.7710876
7948,7.4,9.9075327,59.7710876
7949,7.4,9.9075327,59.7710876
7950,7.4,9.9075327,59.7710876
7951,7.4,9.9080048,59.7711563
7952,7.4,9.9080048,59.7711563
7953,7.4,9.9080048,59.7711563
7954,22.0,10.90874,59.806881
7955,22.0,10.90874,59.806881
7956,22.0,10.90874,59.806881
7957,22.0,10.90874,59.806881
7958,22.0,10.90874,59.806881
7959,22.0,10.8068056,59.8054924
7960,50.0,10.8068056,59.8054924
7961,22.0,10.8068056,59.8054924
7962,50.0,10.8068056,59.8054924
7963,50.0,10.8068056,59.8054924
7964,50.0,10.8068056,59.8054924
7965,3.6,10.2432203,59.7865791
7966,3.6,10.2432203,59.7865791
7967,3.6,10.2432203,59.7865791
7968,3.6,10.2432203,59.7865791
7969,11.0,10.2432098,59.7867889
7970,11.0,10.2432098,59.7867889
7971,11.0,10.2432098,59.7867889
7972,11.0,10.2432098,59.7867889
7973,11.0,10.2432098,59.7867889
7974,11.0,10.2432098,59.7867889
7975,11.0,10.2432098,59.7867889
7976,11.0,10.2432098,59.7867889
7977,150.0,9.9189157,59.7777214
7978,50.0,9.9189157,59.7777214
7979,150.0,9.9189157,59.7777214
7980,150.0,9.9189157,59.7777214
7981,150.0,9.9189157,59.7777214
7982,150.0,9.9189157,59.7777214
7983,150.0,9.9189157,59.7777214
7984,150.0,9.9189157,59.7777214
7985,150.0,9.9189157,59.7777214
7986,50.0,9.9189157,59.7777214
7987,50.0,10.6887121,59.8057213
7988,50.0,10.6887121,59.8057213
7989,22.0,10.6887121,59.8057213
7990,43.0,9.9193411,59.7784386
7991,43.0,9.9193411,59.7784386
7992,43.0,9.9193411,59.7784386
7993,43.0,9.9193411,59.7784386
7994,50.0,9.9165087,59.7787971
7995,50.0,9.9165087,59.7787971
7996,50.0,9.9165087,59.7787971
7997,50.0,9.9165087,59.7787971
7998,150.0,10.7979059,59.8101234
7999,22.0,10.7979059,59.8101234
8000,150.0,10.7979059,59.8101234
8001,50.0,10.7979059,59.8101234
8002,22.0,10.7979059,59.8101234
8003,150.0,10.7979059,59.8101234
8004,50.0,10.7979059,59.8101234
8005,22.0,10.7979059,59.8101234
8006,50.0,10.7979059,59.8101234
8007,22.0,10.7979059,59.8101234
8008,50.0,10.7979059,59.8101234
8009,22.0,10.7979059,59.8101234
8010,50.0,10.7979059,59.8101234
8011,50.0,10.7979059,59.8101234
8012,50.0,10.7979059,59.8101234
8013,50.0,10.7979059,59.8101234
8014,50.0,10.7979059,59.8101234
8015,150.0,10.7979059,59.8101234
8016,22.0,10.7979059,59.8101234
8017,50.0,10.7979059,59.8101234
8018,22.0,10.7979059,59.8101234
8019,22.0,10.7978001,59.81073
8020,22.0,10.7978001,59.81073
8021,22.0,10.7978001,59.81073
8022,22.0,10.7978001,59.81073
8023,22.0,10.7978001,59.81073
8024,22.0,10.7978001,59.81073
8025,3.6,10.7968197,59.8109703
8026,3.6,10.7968197,59.8109703
8027,3.6,10.7968197,59.8109703
8028,3.6,10.7968197,59.8109703
8029,3.6,10.7968197,59.8109703
8030,3.6,10.7968197,59.8109703
8031,3.6,10.7995596,59.8110809
8032,3.6,10.7995596,59.8110809
8033,3.6,10.7995596,59.8110809
8034,7.4,10.7967281,59.8111191
8035,7.4,10.7967281,59.8111191
8036,7.4,10.7967281,59.8111191
8037,7.4,10.7967281,59.8111191
8038,3.6,10.7853899,59.8108902
8039,3.6,10.7853899,59.8108902
8040,3.6,10.7853899,59.8108902
8041,3.6,10.7853899,59.8108902
8042,3.6,10.8220301,59.81213
8043,3.6,10.8220301,59.81213
8044,3.6,10.8220301,59.81213
8045,3.6,10.8220301,59.81213
8046,22.0,8.0661802,59.6956902
8047,22.0,8.0661802,59.6956902
8048,22.0,8.0661802,59.6956902
8049,22.0,8.0661802,59.6956902
8050,22.0,8.0661802,59.6956902
8051,22.0,8.0661802,59.6956902
8052,22.0,8.0661802,59.6956902
8053,3.6,10.8146696,59.8123398
8054,3.6,10.8146696,59.8123398
8055,3.6,10.7971201,59.811779
8056,3.6,10.7971201,59.811779
8057,3.6,10.7971201,59.811779
8058,3.6,10.7971201,59.811779
8059,3.6,10.7971201,59.811779
8060,3.6,10.7971201,59.811779
8061,200.0,8.0669527,59.6959839
8062,350.0,8.0669527,59.6959839
8063,50.0,8.0669527,59.6959839
8064,200.0,8.0669527,59.6959839
8065,200.0,8.0669527,59.6959839
8066,350.0,8.0669527,59.6959839
8067,200.0,8.0669527,59.6959839
8068,350.0,8.0669527,59.6959839
8069,50.0,8.0669527,59.6959839
8070,350.0,8.0669527,59.6959839
8071,3.6,10.8151703,59.8128319
8072,3.6,10.8151703,59.8128319
8073,3.6,10.8038597,59.8136902
8074,3.6,10.8038597,59.8136902
8075,3.6,10.8156204,59.8181381
8076,3.6,10.8156204,59.8181381
8077,3.6,10.8156204,59.8181381
8078,3.6,10.8156204,59.8181381
8079,50.0,10.7886114,59.8174286
8080,50.0,10.7886114,59.8174286
8081,225.0,10.7886114,59.8174286
8082,50.0,10.7886114,59.8174286
8083,50.0,10.7886114,59.8174286
8084,50.0,10.7886114,59.8174286
8085,150.0,10.7886114,59.8174286
8086,225.0,10.7886114,59.8174286
8087,225.0,10.7886114,59.8174286
8088,225.0,10.7886114,59.8174286
8089,50.0,10.7886114,59.8174286
8090,3.6,10.8141603,59.8200798
8091,3.6,10.8141603,59.8200798
8092,3.6,10.8141603,59.8200798
8093,3.6,10.8141603,59.8200798
8094,3.6,10.4842701,59.8093605
8095,3.6,10.4842701,59.8093605
8096,7.4,10.813859,59.820652
8097,7.4,10.813859,59.820652
8098,7.4,10.813859,59.820652
8099,7.4,10.813859,59.820652
8100,22.0,10.8428602,59.8237114
8101,22.0,10.8428602,59.8237114
8102,7.4,10.7898598,59.8224106
8103,7.4,10.7898598,59.8224106
8104,7.4,10.7898598,59.8224106
8105,7.4,10.7898598,59.8224106
8106,7.4,10.7898598,59.8224106
8107,7.4,10.7898598,59.8224106
8108,7.4,10.7898598,59.8224106
8109,7.4,10.7898598,59.8224106
8110,7.4,10.7898598,59.8224106
8111,7.4,10.7898598,59.8224106
8112,7.4,10.78969,59.822979
8113,7.4,10.78969,59.822979
8114,7.4,10.78969,59.822979
8115,7.4,10.78969,59.822979
8116,7.4,10.78969,59.822979
8117,7.4,10.78969,59.822979
8118,7.4,10.78969,59.822979
8119,7.4,10.78969,59.822979
8120,7.4,10.78969,59.822979
8121,7.4,10.78969,59.822979
8122,7.4,10.78969,59.822979
8123,7.4,10.78969,59.822979
8124,7.4,10.78969,59.822979
8125,7.4,10.78969,59.822979
8126,7.4,10.78969,59.822979
8127,7.4,10.78969,59.822979
8128,7.4,10.78969,59.822979
8129,7.4,10.78969,59.822979
8130,7.4,10.78969,59.822979
8131,7.4,10.78969,59.822979
8132,3.6,10.7965298,59.8237495
8133,3.6,10.7965298,59.8237495
8134,3.6,10.7965298,59.8237495
8135,3.6,10.7965298,59.8237495
8136,3.6,10.7965298,59.8237495
8137,3.6,10.7965298,59.8237495
8138,3.6,10.7965298,59.8237495
8139,3.6,10.7965298,59.8237495
8140,22.0,10.6178455,59.8186111
8141,22.0,10.6178455,59.8186111
8142,3.6,10.7847795,59.8250694
8143,3.6,10.7847795,59.8250694
8144,3.6,10.7847795,59.8250694
8145,3.6,10.7847795,59.8250694
8146,3.6,10.7847795,59.8250694
8147,3.6,10.7847795,59.8250694
8148,3.6,10.7847795,59.8250694
8149,3.6,10.7847795,59.8250694
8150,3.6,10.7847795,59.8250694
8151,250.0,10.2990198,59.8086319
8152,250.0,10.2990198,59.8086319
8153,250.0,10.2990198,59.8086319
8154,250.0,10.2990198,59.8086319
8155,250.0,10.2990198,59.8086319
8156,250.0,10.2990198,59.8086319
8157,250.0,10.2990198,59.8086319
8158,250.0,10.2990198,59.8086319
8159,250.0,10.2990198,59.8086319
8160,250.0,10.2990198,59.8086319
8161,250.0,10.2990198,59.8086319
8162,250.0,10.2990198,59.8086319
8163,250.0,10.2990198,59.8086319
8164,250.0,10.2990198,59.8086319
8165,250.0,10.2990198,59.8086319
8166,250.0,10.2990198,59.8086319
8167,250.0,10.2990198,59.8086319
8168,250.0,10.2990198,59.8086319
8169,250.0,10.2990198,59.8086319
8170,250.0,10.2990198,59.8086319
8171,250.0,10.2990198,59.8086319
8172,250.0,10.2990198,59.8086319
8173,250.0,10.2990198,59.8086319
8174,250.0,10.2990198,59.8086319
8175,250.0,10.2990198,59.8086319
8176,250.0,10.2990198,59.8086319
8177,250.0,10.2990198,59.8086319
8178,250.0,10.2990198,59.8086319
8179,250.0,10.2990198,59.8086319
8180,250.0,10.2990198,59.8086319
8181,250.0,10.2990198,59.8086319
8182,250.0,10.2990198,59.8086319
8183,250.0,10.2990198,59.8086319
8184,250.0,10.2990198,59.8086319
8185,250.0,10.2990198,59.8086319
8186,250.0,10.2990198,59.8086319
8187,250.0,10.2990198,59.8086319
8188,250.0,10.2990198,59.8086319
8189,250.0,10.2990198,59.8086319
8190,250.0,10.2990198,59.8086319
8191,7.4,10.3006306,59.809433
8192,50.0,10.3006306,59.809433
8193,7.4,10.3006306,59.809433
8194,7.4,10.3006306,59.809433
8195,7.4,10.3006306,59.809433
8196,50.0,10.3006306,59.809433
8197,7.4,10.3006306,59.809433
8198,22.0,10.3006306,59.809433
8199,50.0,10.3006306,59.809433
8200,75.0,10.3006306,59.809433
8201,50.0,10.3006306,59.809433
8202,150.0,10.3006306,59.809433
8203,7.4,10.3006306,59.809433
8204,7.4,10.3006306,59.809433
8205,50.0,10.3006306,59.809433
8206,7.4,10.3006306,59.809433
8207,200.0,8.1479702,59.7157898
8208,200.0,8.1479702,59.7157898
8209,22.0,8.1479702,59.7157898
8210,200.0,8.1479702,59.7157898
8211,200.0,8.1479702,59.7157898
8212,3.6,5.3397002,59.5377998
8213,3.6,5.3397002,59.5377998
8214,3.6,10.7887697,59.8285103
8215,3.6,10.7887697,59.8285103
8216,3.6,5.3400402,59.5391884
8217,3.6,5.3400402,59.5391884
8218,3.6,5.3510299,59.541111
8219,3.6,5.3510299,59.541111
8220,50.0,10.44205,59.8193817
8221,50.0,10.44205,59.8193817
8222,50.0,10.44205,59.8193817
8223,22.0,10.44205,59.8193817
8224,50.0,10.44205,59.8193817
8225,22.0,10.44205,59.8193817
8226,200.0,10.7959576,59.8319435
8227,50.0,10.7959576,59.8319435
8228,200.0,10.7959576,59.8319435
8229,200.0,10.7959576,59.8319435
8230,200.0,10.7959576,59.8319435
8231,150.0,10.7959576,59.8319435
8232,50.0,10.7959576,59.8319435
8233,150.0,10.7959576,59.8319435
8234,50.0,5.35502,59.5435486
8235,50.0,5.35502,59.5435486
8236,50.0,5.35502,59.5435486
8237,50.0,5.35502,59.5435486
8238,50.0,5.35502,59.5435486
8239,50.0,5.35502,59.5435486
8240,50.0,5.35502,59.5435486
8241,50.0,5.35502,59.5435486
8242,3.6,10.7837896,59.8319893
8243,7.4,10.6397972,59.8282585
8244,7.4,10.6397972,59.8282585
8245,7.4,10.6397972,59.8282585
8246,7.4,10.6397972,59.8282585
8247,7.4,10.6397972,59.8282585
8248,7.4,10.6397972,59.8282585
8249,22.0,10.7951498,59.8344994
8250,22.0,10.7951498,59.8344994
8251,22.0,10.7951498,59.8344994
8252,22.0,10.7951498,59.8344994
8253,22.0,10.7951498,59.8344994
8254,22.0,10.7951498,59.8344994
8255,22.0,10.7951498,59.8344994
8256,22.0,10.7951498,59.8344994
8257,22.0,10.7951498,59.8344994
8258,22.0,10.7951498,59.8344994
8259,22.0,10.7951498,59.8344994
8260,22.0,10.7951498,59.8344994
8261,22.0,10.7951498,59.8344994
8262,22.0,10.7951498,59.8344994
8263,22.0,10.7951498,59.8344994
8264,22.0,10.7951498,59.8344994
8265,22.0,10.7951498,59.8344994
8266,22.0,10.7951498,59.8344994
8267,22.0,10.7951498,59.8344994
8268,22.0,10.7951498,59.8344994
8269,22.0,10.7951498,59.8344994
8270,22.0,10.7951498,59.8344994
8271,22.0,10.7951498,59.8344994
8272,22.0,10.7951498,59.8344994
8273,22.0,10.7951498,59.8344994
8274,22.0,10.7951498,59.8344994
8275,22.0,10.7951498,59.8344994
8276,22.0,10.7951498,59.8344994
8277,22.0,10.7951498,59.8344994
8278,22.0,10.7951498,59.8344994
8279,22.0,10.7951498,59.8344994
8280,22.0,10.7951498,59.8344994
8281,22.0,10.7951498,59.8344994
8282,22.0,10.7951498,59.8344994
8283,22.0,10.7951498,59.8344994
8284,22.0,10.7951498,59.8344994
8285,22.0,10.7951498,59.8344994
8286,22.0,10.7951498,59.8344994
8287,22.0,10.7951498,59.8344994
8288,22.0,10.7951498,59.8344994
8289,22.0,10.7951498,59.8344994
8290,22.0,10.7951498,59.8344994
8291,22.0,10.7951498,59.8344994
8292,22.0,10.7951498,59.8344994
8293,22.0,10.7951498,59.8344994
8294,22.0,10.7951498,59.8344994
8295,22.0,10.7951498,59.8344994
8296,22.0,10.7951498,59.8344994
8297,22.0,10.7951498,59.8344994
8298,22.0,10.7951498,59.8344994
8299,22.0,10.7951498,59.8344994
8300,3.6,10.7955999,59.8348083
8301,200.0,6.8008652,59.6456413
8302,50.0,6.8008652,59.6456413
8303,22.0,6.8008652,59.6456413
8304,50.0,6.8008652,59.6456413
8305,200.0,6.8008652,59.6456413
8306,22.0,6.8008652,59.6456413
8307,200.0,6.8008652,59.6456413
8308,200.0,6.8008652,59.6456413
8309,3.6,10.7749395,59.8347015
8310,3.6,10.7749395,59.8347015
8311,3.6,10.7749395,59.8347015
8312,3.6,10.7749395,59.8347015
8313,3.6,10.7749395,59.8347015
8314,3.6,10.4469604,59.8253098
8315,3.6,10.4469604,59.8253098
8316,3.6,10.4435301,59.8257599
8317,3.6,10.4435301,59.8257599
8318,3.6,10.4435301,59.8257599
8319,3.6,10.4435301,59.8257599
8320,7.4,10.8008604,59.8385582
8321,7.4,10.8008604,59.8385582
8322,7.4,10.8008604,59.8385582
8323,7.4,6.8185201,59.6501808
8324,7.4,6.8185201,59.6501808
8325,7.4,10.6764107,59.8346558
8326,7.4,10.6764107,59.8346558
8327,7.4,10.6764107,59.8346558
8328,7.4,10.6764107,59.8346558
8329,7.4,10.6764107,59.8346558
8330,7.4,10.6764107,59.8346558
8331,3.6,10.83008,59.8404503
8332,7.4,10.7992496,59.8395004
8333,7.4,10.7992496,59.8395004
8334,7.4,10.7992496,59.8395004
8335,7.4,10.7992496,59.8395004
8336,7.4,10.7992496,59.8395004
8337,7.4,10.7992496,59.8395004
8338,7.4,10.7992496,59.8395004
8339,7.4,10.7992496,59.8395004
8340,7.4,10.7992496,59.8395004
8341,7.4,10.7992496,59.8395004
8342,3.6,10.4710703,59.8296204
8343,11.0,10.4710703,59.8296204
8344,3.6,10.4710703,59.8296204
8345,3.6,10.4710703,59.8296204
8346,3.6,10.4710703,59.8296204
8347,3.6,10.4710703,59.8296204
8348,3.6,10.4710703,59.8296204
8349,3.6,10.4710703,59.8296204
8350,11.0,10.4710703,59.8296204
8351,3.6,10.4710703,59.8296204
8352,3.6,10.83181,59.8421593
8353,3.6,10.83181,59.8421593
8354,3.6,10.83181,59.8421593
8355,3.6,10.83181,59.8421593
8356,3.6,10.83181,59.8421593
8357,3.6,10.83181,59.8421593
8358,3.6,10.83181,59.8421593
8359,3.6,10.83181,59.8421593
8360,3.6,10.83181,59.8421593
8361,3.6,10.83181,59.8421593
8362,3.6,10.83181,59.8421593
8363,3.6,10.83181,59.8421593
8364,3.6,10.83181,59.8421593
8365,3.6,10.83181,59.8421593
8366,3.6,10.83181,59.8421593
8367,3.6,10.83181,59.8421593
8368,3.6,10.83181,59.8421593
8369,3.6,10.83181,59.8421593
8370,3.6,10.83181,59.8421593
8371,3.6,10.83181,59.8421593
8372,3.6,10.83181,59.8421593
8373,3.6,10.83181,59.8421593
8374,3.6,10.83181,59.8421593
8375,3.6,10.83181,59.8421593
8376,3.6,10.6748199,59.8413696
8377,3.6,10.6748199,59.8413696
8378,3.6,10.44555,59.8340607
8379,150.0,10.8352299,59.8470688
8380,150.0,10.8352299,59.8470688
8381,3.6,10.4347095,59.83424
8382,3.6,10.4347095,59.83424
8383,3.6,10.4347095,59.83424
8384,3.6,10.4347095,59.83424
8385,50.0,10.4421501,59.834919
8386,50.0,10.4421501,59.834919
8387,50.0,10.4421501,59.834919
8388,50.0,10.4421501,59.834919
8389,43.0,10.4297199,59.8354225
8390,43.0,10.4297199,59.8354225
8391,43.0,10.4297199,59.8354225
8392,43.0,10.4297199,59.8354225
8393,43.0,10.4297199,59.8354225
8394,200.0,10.4296722,59.8354225
8395,200.0,10.4296722,59.8354225
8396,200.0,10.4296722,59.8354225
8397,22.0,10.8308897,59.8488998
8398,22.0,10.8308897,59.8488998
8399,22.0,10.8308897,59.8488998
8400,22.0,10.8308897,59.8488998
8401,22.0,10.8308897,59.8488998
8402,22.0,10.8308897,59.8488998
8403,22.0,10.8308897,59.8488998
8404,22.0,10.8308897,59.8488998
8405,22.0,10.8308897,59.8488998
8406,22.0,10.8308897,59.8488998
8407,22.0,10.8284903,59.8488388
8408,22.0,10.8284903,59.8488388
8409,22.0,10.8284903,59.8488388
8410,22.0,10.8284903,59.8488388
8411,22.0,10.4345827,59.8357773
8412,22.0,10.4345827,59.8357773
8413,22.0,10.4345827,59.8357773
8414,22.0,10.4345827,59.8357773
8415,22.0,10.4345827,59.8357773
8416,22.0,10.4345827,59.8357773
8417,22.0,10.4345827,59.8357773
8418,22.0,10.4345827,59.8357773
8419,22.0,10.4345827,59.8357773
8420,50.0,10.8283596,59.8489685
8421,50.0,10.8283596,59.8489685
8422,50.0,10.8283596,59.8489685
8423,50.0,10.8283596,59.8489685
8424,50.0,10.8283596,59.8489685
8425,50.0,10.8283596,59.8489685
8426,3.6,10.4363003,59.8361015
8427,3.6,10.4363003,59.8361015
8428,3.6,10.4363003,59.8361015
8429,3.6,10.4363003,59.8361015
8430,3.6,10.8030396,59.8484383
8431,3.6,10.8030396,59.8484383
8432,3.6,10.8030396,59.8484383
8433,3.6,10.8030396,59.8484383
8434,3.6,10.8030396,59.8484383
8435,3.6,10.8030396,59.8484383
8436,3.6,10.8030396,59.8484383
8437,3.6,10.8030396,59.8484383
8438,3.6,10.8030396,59.8484383
8439,3.6,10.8030396,59.8484383
8440,3.6,10.8030396,59.8484383
8441,3.6,10.8030396,59.8484383
8442,3.6,10.8030396,59.8484383
8443,3.6,10.8030396,59.8484383
8444,3.6,10.4366999,59.837101
8445,3.6,10.4366999,59.837101
8446,3.6,10.4366999,59.837101
8447,3.6,10.4366999,59.837101
8448,50.0,10.8343019,59.8503838
8449,50.0,10.8343019,59.8503838
8450,150.0,10.8343019,59.8503838
8451,150.0,10.8343019,59.8503838
8452,150.0,10.8343019,59.8503838
8453,150.0,10.8343019,59.8503838
8454,50.0,10.8343019,59.8503838
8455,150.0,10.8343019,59.8503838
8456,50.0,10.8343019,59.8503838
8457,150.0,10.8343019,59.8503838
8458,150.0,10.8343019,59.8503838
8459,150.0,10.8343019,59.8503838
8460,50.0,10.8343019,59.8503838
8461,150.0,10.8343019,59.8503838
8462,150.0,10.8343019,59.8503838
8463,3.6,10.6724176,59.8453102
8464,3.6,10.6724176,59.8453102
8465,3.6,10.6724176,59.8453102
8466,3.6,10.6724176,59.8453102
8467,3.6,10.6724176,59.8453102
8468,3.6,10.6724176,59.8453102
8469,3.6,10.6724176,59.8453102
8470,3.6,10.6724176,59.8453102
8471,7.4,10.7959461,59.8534126
8472,7.4,10.7959461,59.8534126
8473,7.4,10.7959461,59.8534126
8474,7.4,10.7959461,59.8534126
8475,7.4,10.7959461,59.8534126
8476,7.4,10.7959461,59.8534126
